provider,plan_details,user_id,payment_history
Maxis,RM108 Monthly Plan,a670338b-7ee6-4c73-9e7c-4324a9021e77,"[{""month"": ""2024-11"", ""amount"": 92.35, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 260.56, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 486.82, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 96.17, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 408.77, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 178.31, ""status"": ""Paid""}]"
Maxis,RM102 Monthly Plan,65cdf311-4e41-426b-bec4-bd94839a6298,"[{""month"": ""2024-11"", ""amount"": 173.55, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 134.54, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 477.27, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 482.71, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 53.1, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 318.44, ""status"": ""Paid""}]"
UMobile,RM136 Monthly Plan,f3672992-0895-4af0-b328-6144ec84e128,"[{""month"": ""2024-11"", ""amount"": 245.21, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 268.54, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 452.8, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 208.74, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 373.68, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 178.74, ""status"": ""Paid""}]"
Celcom,RM88 Monthly Plan,0fc749e3-310d-4e5d-9d14-c720418fc540,"[{""month"": ""2024-11"", ""amount"": 110.44, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 449.16, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 457.55, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 57.63, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 267.63, ""status"": ""Pending""}, {""month"": ""2024-07"", ""amount"": 296.64, ""status"": ""Paid""}]"
Digi,RM103 Monthly Plan,ae4e6379-fa34-40ef-9d96-f866f1d3cfcc,"[{""month"": ""2024-11"", ""amount"": 479.21, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 298.16, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 401.72, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 462.88, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 442.85, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 305.93, ""status"": ""Paid""}]"
Digi,RM71 Monthly Plan,273aa736-e17d-4a6f-926a-5020e1e9f06e,"[{""month"": ""2024-11"", ""amount"": 232.73, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 96.8, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 198.76, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 232.74, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 473.62, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 403.33, ""status"": ""Paid""}]"
UMobile,RM66 Monthly Plan,63d3a1d5-7cd1-4b32-8a6d-023699b6abfd,"[{""month"": ""2024-11"", ""amount"": 340.0, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 208.24, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 112.77, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 135.43, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 106.6, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 437.64, ""status"": ""Paid""}]"
Maxis,RM65 Monthly Plan,fcb44bfc-7c1c-4acd-9231-741aad034c94,"[{""month"": ""2024-11"", ""amount"": 394.82, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 395.67, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 403.87, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 304.54, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 137.13, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 105.4, ""status"": ""Paid""}]"
Digi,RM86 Monthly Plan,67192f6b-ebc6-46b0-9111-b4f87085fb15,"[{""month"": ""2024-11"", ""amount"": 464.17, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 471.04, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 147.16, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 420.48, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 445.68, ""status"": ""Pending""}, {""month"": ""2024-07"", ""amount"": 434.69, ""status"": ""Paid""}]"
Celcom,RM108 Monthly Plan,d3ec6a03-48bd-4b6d-923a-c4f8842adbce,"[{""month"": ""2024-11"", ""amount"": 51.53, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 416.73, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 425.78, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 77.32, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 435.86, ""status"": ""Late""}, {""month"": ""2024-07"", ""amount"": 88.8, ""status"": ""Paid""}]"
Digi,RM121 Monthly Plan,efdcc6ba-e3bc-4ca8-afff-6630dbc41cf9,"[{""month"": ""2024-11"", ""amount"": 187.13, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 188.3, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 190.85, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 157.65, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 462.85, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 313.87, ""status"": ""Paid""}]"
UMobile,RM40 Monthly Plan,7275c251-493c-4bfe-912e-e010a29036ae,"[{""month"": ""2024-11"", ""amount"": 117.42, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 210.6, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 107.38, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 379.72, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 148.66, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 495.1, ""status"": ""Paid""}]"
Maxis,RM102 Monthly Plan,d72e42f8-d787-4ff9-a37d-c69a99e509b8,"[{""month"": ""2024-11"", ""amount"": 428.8, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 145.16, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 76.12, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 100.83, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 142.07, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 369.72, ""status"": ""Paid""}]"
Celcom,RM80 Monthly Plan,43d28d28-f258-4302-9ca6-3d78cd01b4de,"[{""month"": ""2024-11"", ""amount"": 101.5, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 367.45, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 432.48, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 272.92, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 155.13, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 138.74, ""status"": ""Pending""}]"
Celcom,RM71 Monthly Plan,ec806915-ef3a-49dc-a74e-9f111dbc4cd0,"[{""month"": ""2024-11"", ""amount"": 419.31, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 148.54, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 237.42, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 140.34, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 331.36, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 123.43, ""status"": ""Paid""}]"
Digi,RM101 Monthly Plan,84f677f9-6def-4794-916c-e50b64f397d0,"[{""month"": ""2024-11"", ""amount"": 155.59, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 173.35, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 300.02, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 212.76, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 314.08, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 385.34, ""status"": ""Late""}]"
Digi,RM121 Monthly Plan,f84e0318-7e32-4329-9192-fa88c4f7c5fa,"[{""month"": ""2024-11"", ""amount"": 457.82, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 419.37, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 125.55, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 214.48, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 450.0, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 303.14, ""status"": ""Paid""}]"
UMobile,RM56 Monthly Plan,2a11d896-d23c-4636-906b-ad73128e931b,"[{""month"": ""2024-11"", ""amount"": 108.58, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 71.83, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 314.92, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 275.4, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 409.25, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 469.49, ""status"": ""Late""}]"
Celcom,RM136 Monthly Plan,0c878539-2ca3-4a71-a057-75bcabad2010,"[{""month"": ""2024-11"", ""amount"": 76.46, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 258.87, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 350.72, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 230.95, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 302.75, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 258.42, ""status"": ""Paid""}]"
Digi,RM133 Monthly Plan,1d1a5c4d-960b-4684-aecd-50093e2c2065,"[{""month"": ""2024-11"", ""amount"": 120.65, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 460.19, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 459.4, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 111.88, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 454.91, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 356.08, ""status"": ""Paid""}]"
Digi,RM92 Monthly Plan,a5de8534-336f-4499-8f3f-7ee17ee3f71b,"[{""month"": ""2024-11"", ""amount"": 107.81, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 91.14, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 243.27, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 162.04, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 442.62, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 92.44, ""status"": ""Paid""}]"
Maxis,RM140 Monthly Plan,b9dd9703-33c4-444a-aa33-6d848e05cc91,"[{""month"": ""2024-11"", ""amount"": 292.1, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 467.96, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 446.07, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 314.93, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 430.45, ""status"": ""Pending""}, {""month"": ""2024-07"", ""amount"": 358.21, ""status"": ""Paid""}]"
Celcom,RM146 Monthly Plan,565dc964-63d0-4925-81ab-bafa6438919d,"[{""month"": ""2024-11"", ""amount"": 317.66, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 475.89, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 382.8, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 186.69, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 242.18, ""status"": ""Late""}, {""month"": ""2024-07"", ""amount"": 349.92, ""status"": ""Paid""}]"
UMobile,RM42 Monthly Plan,a2242f87-78d5-429d-801a-d5e520d7c044,"[{""month"": ""2024-11"", ""amount"": 450.53, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 84.13, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 386.08, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 466.03, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 433.69, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 303.95, ""status"": ""Paid""}]"
Maxis,RM104 Monthly Plan,b17ca137-818d-494f-a426-44b8c699929e,"[{""month"": ""2024-11"", ""amount"": 433.54, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 61.43, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 236.33, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 52.03, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 207.77, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 90.09, ""status"": ""Paid""}]"
Digi,RM122 Monthly Plan,08f56b63-6e8f-4433-9409-10107a408883,"[{""month"": ""2024-11"", ""amount"": 108.33, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 417.66, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 212.23, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 475.81, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 383.76, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 391.0, ""status"": ""Paid""}]"
Maxis,RM33 Monthly Plan,a112bb66-af7b-4e5c-b83f-d308458b5e8b,"[{""month"": ""2024-11"", ""amount"": 86.63, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 360.06, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 180.32, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 302.75, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 147.97, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 87.52, ""status"": ""Paid""}]"
UMobile,RM87 Monthly Plan,eccf9422-1900-4fd8-8328-c9b3e084a9ee,"[{""month"": ""2024-11"", ""amount"": 201.74, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 238.65, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 430.69, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 413.54, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 129.05, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 146.49, ""status"": ""Paid""}]"
Maxis,RM115 Monthly Plan,0660812a-2644-4188-82c0-f05250f176ad,"[{""month"": ""2024-11"", ""amount"": 482.51, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 154.99, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 399.84, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 207.11, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 366.44, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 154.77, ""status"": ""Paid""}]"
Digi,RM85 Monthly Plan,75fe35a4-b333-4849-b6c6-e2e3338d3b99,"[{""month"": ""2024-11"", ""amount"": 485.88, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 314.5, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 252.58, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 218.61, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 125.04, ""status"": ""Pending""}, {""month"": ""2024-07"", ""amount"": 269.83, ""status"": ""Paid""}]"
Celcom,RM117 Monthly Plan,a4bb2b48-9cdf-4ae3-a10f-2b5fd22b21ac,"[{""month"": ""2024-11"", ""amount"": 490.54, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 424.0, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 242.35, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 268.88, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 370.29, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 339.24, ""status"": ""Paid""}]"
Digi,RM93 Monthly Plan,99a3348f-63d1-4cae-94a8-d9470b86db70,"[{""month"": ""2024-11"", ""amount"": 154.17, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 483.99, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 298.39, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 310.77, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 177.78, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 182.22, ""status"": ""Paid""}]"
Digi,RM125 Monthly Plan,0f3f0434-8598-47d5-b335-52177db2ab38,"[{""month"": ""2024-11"", ""amount"": 252.77, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 445.72, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 135.48, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 156.99, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 435.36, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 345.18, ""status"": ""Paid""}]"
UMobile,RM75 Monthly Plan,b161e55b-5c0b-4024-9adc-3df988767633,"[{""month"": ""2024-11"", ""amount"": 312.28, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 177.82, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 223.7, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 54.98, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 146.32, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 95.58, ""status"": ""Paid""}]"
UMobile,RM50 Monthly Plan,68f4e572-d114-4b8f-8416-36ce463c98bf,"[{""month"": ""2024-11"", ""amount"": 106.25, ""status"": ""Pending""}, {""month"": ""2024-10"", ""amount"": 468.25, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 236.83, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 205.98, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 299.93, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 466.79, ""status"": ""Paid""}]"
Celcom,RM147 Monthly Plan,ee1dba23-b7eb-47e6-a9b0-fec19f219370,"[{""month"": ""2024-11"", ""amount"": 153.1, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 203.5, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 121.95, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 160.26, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 240.42, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 52.56, ""status"": ""Paid""}]"
UMobile,RM33 Monthly Plan,d733be4d-b0a9-4d35-a2fd-49895cf429aa,"[{""month"": ""2024-11"", ""amount"": 299.82, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 170.09, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 74.75, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 305.76, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 222.8, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 298.55, ""status"": ""Paid""}]"
Celcom,RM99 Monthly Plan,17a0f539-b43d-480f-84df-a17346e2796f,"[{""month"": ""2024-11"", ""amount"": 243.6, ""status"": ""Late""}, {""month"": ""2024-10"", ""amount"": 97.58, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 372.62, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 379.21, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 258.16, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 424.54, ""status"": ""Paid""}]"
UMobile,RM112 Monthly Plan,3e26d7c4-d3b3-419d-b9d3-b585930792d8,"[{""month"": ""2024-11"", ""amount"": 457.29, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 210.32, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 314.36, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 363.75, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 411.83, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 65.22, ""status"": ""Paid""}]"
Maxis,RM122 Monthly Plan,08988cf6-bb65-46ce-9793-aeba096bc139,"[{""month"": ""2024-11"", ""amount"": 259.73, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 239.08, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 443.57, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 450.27, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 143.96, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 479.27, ""status"": ""Paid""}]"
Digi,RM140 Monthly Plan,18b1db5d-cc66-4d0f-ba6f-be15a6a59d5e,"[{""month"": ""2024-11"", ""amount"": 483.34, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 433.41, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 315.82, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 243.87, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 496.39, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 276.52, ""status"": ""Paid""}]"
Digi,RM37 Monthly Plan,1dcb99a0-8251-446f-b23c-4ceb386435a9,"[{""month"": ""2024-11"", ""amount"": 92.95, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 465.73, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 468.21, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 90.32, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 77.26, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 194.07, ""status"": ""Paid""}]"
Digi,RM123 Monthly Plan,19a13865-efcd-4c04-b394-d7c3b07dbdcb,"[{""month"": ""2024-11"", ""amount"": 442.77, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 236.02, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 260.34, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 177.51, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 188.05, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 102.44, ""status"": ""Paid""}]"
Digi,RM49 Monthly Plan,2906b654-7d36-4d73-9566-1dae569f025b,"[{""month"": ""2024-11"", ""amount"": 172.0, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 305.97, ""status"": ""Late""}, {""month"": ""2024-09"", ""amount"": 255.2, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 478.04, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 416.72, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 439.72, ""status"": ""Paid""}]"
Digi,RM47 Monthly Plan,367e5cea-9b9c-4724-bb9b-d6ec5b48b635,"[{""month"": ""2024-11"", ""amount"": 64.43, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 285.5, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 388.81, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 78.01, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 412.25, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 101.48, ""status"": ""Paid""}]"
